ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-11-13 00:00:00+00:00,35,1,2771954,-20.0,-20.0,-20.0,-20.0,1,UD:1V: GN 2771954
2025-11-13 00:00:00+00:00,35,1,2774191,-5.55,-5.55,-5.55,-5.55,2,UD:1V: GN 2774191
2025-11-13 00:00:00+00:00,35,1,2774091,-18.25,-18.25,-18.25,-18.25,4,UD:1V: GN 2774091
2025-11-13 00:00:00+00:00,35,1,2797117,13.0,13.0,13.0,13.0,1,UD:1V: VT 2797117
2025-11-13 00:00:00+00:00,35,1,2777528,0.55,0.55,0.55,0.55,1,UD:1V: GN 2777528
2025-11-13 00:00:00+00:00,35,1,2624698,30.0,30.0,30.0,30.0,1,UD:1V: GN 2624698
2025-11-13 00:00:00+00:00,35,1,2627650,149.75,155.25,149.5,155.25,3,UD:1V: SG 2627650
2025-11-13 00:00:00+00:00,35,1,2528540,-25.0,-25.0,-25.0,-25.0,1,UD:1V: 12 2528540
2025-11-13 00:00:00+00:00,35,1,2542569,21.25,21.25,17.5,17.5,94,UD:1V: VT 2542569
2025-11-13 00:00:00+00:00,35,1,2774602,31.5,31.5,31.25,31.25,2,UD:1V: VT 2774602
2025-11-13 00:00:00+00:00,35,1,2631472,52.75,52.75,50.5,50.5,6,UD:1V: SG 2631472
2025-11-13 00:00:00+00:00,35,1,2598113,701.0,701.0,701.0,701.0,1,UD:1V: GN 2598113
2025-11-13 00:00:00+00:00,35,1,2856451,-3.5,-3.5,-3.5,-3.5,4,UD:1V: 12 2856451
2025-11-13 00:00:00+00:00,35,1,2774631,-11.0,-11.0,-11.0,-11.0,1,UD:1V: GN 2774631
2025-11-13 00:00:00+00:00,35,1,2703312,3.05,3.05,3.05,3.05,1,UD:1V: VT 2703312
2025-11-13 00:00:00+00:00,35,1,2604137,5.9,5.9,5.9,5.9,32,UD:1V: GN 2604137
2025-11-13 00:00:00+00:00,35,1,2778433,0.8,4.3,0.55,2.4,128,UD:1V: 12 2778433
2025-11-13 00:00:00+00:00,35,1,2563940,16.25,25.0,16.25,25.0,2,UD:1V: VT 2563940
2025-11-13 00:00:00+00:00,35,1,2775378,46.0,46.0,46.0,46.0,15,UD:1V: IB 2775378
2025-11-13 00:00:00+00:00,35,1,2627374,-38.0,-38.0,-38.0,-38.0,1,UD:1V: GN 2627374
2025-11-13 00:00:00+00:00,35,1,2777154,-1.6,-1.6,-1.6,-1.6,8,UD:1V: GN 2777154
2025-11-13 00:00:00+00:00,35,1,2604836,70.0,70.0,70.0,70.0,1,UD:1V: VT 2604836
2025-11-13 00:00:00+00:00,35,1,2857438,16.5,16.5,16.5,16.5,225,UD:1V: IC 2857438
2025-11-13 00:00:00+00:00,35,1,2775103,-4.25,-4.25,-8.0,-6.95,25,UD:1V: 3W 2775103
2025-11-13 00:00:00+00:00,35,1,2859028,35.0,35.0,35.0,35.0,2,UD:1V: BO 2859028
2025-11-13 00:00:00+00:00,35,1,2775490,100.75,105.5,100.75,105.5,5,UD:1V: SG 2775490
2025-11-13 00:00:00+00:00,35,1,2702710,28.5,28.5,28.5,28.5,2,UD:1V: VT 2702710
2025-11-13 00:00:00+00:00,35,1,2855960,91.75,92.0,91.0,92.0,9,UD:1V: GN 2855960
2025-11-13 00:00:00+00:00,35,1,2855862,-41.75,-41.75,-41.75,-41.75,2,UD:1V: GN 2855862
2025-11-13 00:00:00+00:00,35,1,2773062,-1.0,-1.0,-1.0,-1.0,2,UD:1V: GN 2773062
2025-11-13 00:00:00+00:00,35,1,2777121,129.75,129.75,126.5,126.5,30,UD:1V: SG 2777121
2025-11-13 00:00:00+00:00,35,1,2603223,249.25,249.25,249.25,249.25,5,UD:1V: ST 2603223
2025-11-13 00:00:00+00:00,35,1,2633032,16.25,16.25,16.25,16.25,90,UD:1V:CGN 2633032
2025-11-13 00:00:00+00:00,35,1,2856493,-3.5,-3.5,-3.5,-3.5,8,UD:1V: 12 2856493
2025-11-13 00:00:00+00:00,35,1,2600221,34.0,44.25,34.0,44.0,124,UD:1V: VT 2600221
2025-11-13 00:00:00+00:00,35,1,2630921,-7.1,-7.1,-10.5,-10.5,5,UD:1V: 13 2630921
2025-11-13 00:00:00+00:00,35,1,2703876,3.9,3.9,3.9,3.9,500,UD:1V: GN 2703876
2025-11-13 00:00:00+00:00,35,1,2771334,-8.4,-7.5,-8.4,-7.5,47,UD:1V: GN 2771334
2025-11-13 00:00:00+00:00,35,1,2683164,-47.0,-47.0,-56.75,-56.75,4,UD:1V: GN 2683164
2025-11-13 00:00:00+00:00,35,1,2602523,-5.25,-5.2,-5.25,-5.2,5,UD:1V: GN 2602523
2025-11-13 00:00:00+00:00,35,1,2854352,-23.75,-23.75,-23.75,-23.75,1,UD:1V: 12 2854352
2025-11-13 00:00:00+00:00,35,1,2846192,11.5,11.75,11.5,11.75,4,UD:1V: VT 2846192
2025-11-13 00:00:00+00:00,35,1,2774700,-15.5,-15.5,-15.75,-15.75,28,UD:1V: GN 2774700
2025-11-13 00:00:00+00:00,35,1,2630143,3.8,3.8,3.6,3.6,35,UD:1V: GN 2630143
2025-11-13 00:00:00+00:00,35,1,2797521,11.5,11.5,11.5,11.5,3,UD:1V: VT 2797521
2025-11-13 00:00:00+00:00,35,1,2632993,11.0,11.0,8.0,8.0,46,UD:1V: VT 2632993
2025-11-13 00:00:00+00:00,35,1,2641606,26.25,27.75,26.25,27.75,4,UD:1V: 3W 2641606
2025-11-13 00:00:00+00:00,35,1,2771108,181.0,181.0,181.0,181.0,1,UD:1V: VT 2771108
2025-11-13 00:00:00+00:00,35,1,2615699,4.45,5.15,4.45,5.15,2,UD:1V: VT 2615699
2025-11-13 00:00:00+00:00,35,1,2771486,-1.1,-1.1,-1.1,-1.1,2,UD:1V: GN 2771486
2025-11-13 00:00:00+00:00,35,1,2600652,-53.25,-53.25,-59.5,-59.5,13,UD:1V: GN 2600652
2025-11-13 00:00:00+00:00,35,1,2702655,34.5,34.5,34.25,34.25,3,UD:1V: VT 2702655
2025-11-13 00:00:00+00:00,35,1,2856154,39.5,39.5,39.5,39.5,5,UD:1V: IC 2856154
2025-11-13 00:00:00+00:00,35,1,2721805,159.0,160.5,159.0,160.5,2,UD:1V: VT 2721805
2025-11-13 00:00:00+00:00,35,1,2598379,2.9,4.55,2.9,4.55,10,UD:1V: VT 2598379
2025-11-13 00:00:00+00:00,35,1,2774010,-4.4,-4.4,-4.4,-4.4,1,UD:1V: GN 2774010
2025-11-13 00:00:00+00:00,35,1,2632771,105.25,136.0,96.25,136.0,7,UD:1V: VT 2632771
2025-11-13 00:00:00+00:00,35,1,2591511,7.15,7.15,7.15,7.15,1,UD:1V: VT 2591511
2025-11-13 00:00:00+00:00,35,1,2630307,27.5,36.0,27.0,36.0,523,UD:1V: VT 2630307
2025-11-13 00:00:00+00:00,35,1,2855816,0.2,0.2,0.2,0.2,1,UD:1V: GN 2855816
2025-11-13 00:00:00+00:00,35,1,2604252,240.0,240.0,240.0,240.0,1,UD:1V: VT 2604252
2025-11-13 00:00:00+00:00,35,1,2856526,-2.9,-2.9,-2.9,-2.9,16,UD:1V: 12 2856526
2025-11-13 00:00:00+00:00,35,1,2625116,80.25,80.25,79.0,79.0,4,UD:1V: GN 2625116
2025-11-13 00:00:00+00:00,35,1,2777615,27.0,27.0,27.0,27.0,11,UD:1V: DG 2777615
2025-11-13 00:00:00+00:00,35,1,2855773,6.5,6.5,4.25,4.25,3,UD:1V: GN 2855773
2025-11-13 00:00:00+00:00,35,1,2638364,1.7,1.7,1.7,1.7,100,UD:1V: VT 2638364
2025-11-13 00:00:00+00:00,35,1,2598266,4.25,4.25,4.25,4.25,5,UD:1V: SG 2598266
2025-11-13 00:00:00+00:00,35,1,2600568,26.25,35.0,26.25,35.0,22,UD:1V: BO 2600568
2025-11-13 00:00:00+00:00,35,1,2777878,44.25,44.5,44.25,44.5,2,UD:1V: VT 2777878
2025-11-13 00:00:00+00:00,35,1,2542396,6.55,6.55,6.55,6.55,15,UD:1V: VT 2542396
2025-11-13 00:00:00+00:00,35,1,2854305,-0.25,-0.25,-0.25,-0.25,1,UD:1V: GN 2854305
2025-11-13 00:00:00+00:00,35,1,2859303,14.25,14.25,14.25,14.25,1,UD:1V: VT 2859303
2025-11-13 00:00:00+00:00,35,1,2855605,-0.3,-0.3,-0.3,-0.3,1,UD:1V: GN 2855605
2025-11-13 00:00:00+00:00,35,1,2857756,-9.45,-9.45,-9.45,-9.45,1,UD:1V: GN 2857756
2025-11-13 00:00:00+00:00,35,1,2856421,-2.75,-2.75,-2.75,-2.75,2,UD:1V: 12 2856421
2025-11-13 00:00:00+00:00,35,1,2775178,278.5,279.75,270.75,270.75,146,UD:1V: ST 2775178
2025-11-13 00:00:00+00:00,35,1,2587386,8.7,9.1,8.7,9.1,48,UD:1V: 3W 2587386
2025-11-13 00:00:00+00:00,35,1,2600542,79.5,85.5,79.5,85.5,44,UD:1V: GN 2600542
2025-11-13 00:00:00+00:00,35,1,2771114,7.75,7.75,7.75,7.75,1,UD:1V: GN 2771114
2025-11-13 00:00:00+00:00,35,1,2605072,13.0,13.0,13.0,13.0,7,UD:1V: VT 2605072
2025-11-13 00:00:00+00:00,35,1,2772166,-26.0,-25.75,-26.5,-26.5,1070,UD:1V:CRR 2772166
2025-11-13 00:00:00+00:00,35,1,2631489,9.5,9.5,9.5,9.5,2,UD:1V: 3W 2631489
2025-11-13 00:00:00+00:00,35,1,2853967,9.85,9.85,9.85,9.85,1,UD:1V: VT 2853967
2025-11-13 00:00:00+00:00,35,1,2598913,2.8,2.8,2.8,2.8,1,UD:1V: VT 2598913
2025-11-13 00:00:00+00:00,35,1,42431947,323.25,339.5,323.25,338.75,121,ESH6 P7100
2025-11-13 00:00:00+00:00,35,1,42337303,327.25,330.0,294.25,294.25,4,ESZ6 C7400
2025-11-13 00:00:00+00:00,35,1,42439388,16.5,16.5,16.5,16.5,2,ESU6 P3000
2025-11-13 00:00:00+00:00,35,1,792621,56.75,56.75,56.75,56.75,1,ESZ6 C8500
2025-11-13 00:00:00+00:00,35,1,42393417,14.25,23.0,14.25,21.75,331,ESZ5 P6050
2025-11-13 00:00:00+00:00,35,1,42320746,23.75,25.0,13.25,13.25,232,ESZ5 C7150
2025-11-13 00:00:00+00:00,35,1,42300184,316.75,316.75,316.75,316.75,1,ESM6 P6850
2025-11-13 00:00:00+00:00,35,1,42394753,125.0,125.0,125.0,125.0,7,ESM6 P5950
2025-11-13 00:00:00+00:00,35,1,42423832,104.25,104.25,104.25,104.25,30,ESM7 P4550
2025-11-13 00:00:00+00:00,35,1,42735134,93.25,117.75,93.25,117.75,9,ESZ5 P6680
2025-11-13 00:00:00+00:00,35,1,4249046,179.5,179.5,115.5,121.0,218,ESZ5 C6800
2025-11-13 00:00:00+00:00,35,1,42396443,445.0,445.0,414.25,414.25,159,ESM6 C6850
2025-11-13 00:00:00+00:00,35,1,42384724,198.75,199.5,194.25,194.25,201,ESM6 C7200
2025-11-13 00:00:00+00:00,35,1,42428246,115.75,155.0,115.75,153.5,65,ESH6 P6400
2025-11-13 00:00:00+00:00,35,1,189508,44.0,44.0,44.0,44.0,2,ESZ6 P3900
2025-11-13 00:00:00+00:00,35,1,42444784,134.25,134.25,134.25,134.25,1,ESZ9 P3800
2025-11-13 00:00:00+00:00,35,1,273454,213.25,213.25,177.0,177.0,13,ESZ5 C6700
2025-11-13 00:00:00+00:00,35,1,42598890,122.75,122.75,122.75,122.75,25,ESU6 C7750
2025-11-13 00:00:00+00:00,35,1,42430447,8.25,9.0,8.25,9.0,2,ESH6 P3700
2025-11-13 00:00:00+00:00,35,1,42372931,58.5,58.5,58.5,58.5,6,ESM6 P5100
2025-11-13 00:00:00+00:00,35,1,42372949,450.25,450.25,428.5,428.5,27,ESM6 C6800
2025-11-13 00:00:00+00:00,35,1,42446245,435.75,435.75,435.75,435.75,16,ESM6 P7050
2025-11-13 00:00:00+00:00,35,1,42366510,240.75,240.75,240.75,240.75,1,ESM6 C7100
2025-11-13 00:00:00+00:00,35,1,513847,0.2,0.25,0.2,0.25,4,ESZ5 P3000
2025-11-13 00:00:00+00:00,35,1,42643091,93.5,146.75,93.5,137.5,105,ESZ5 P6775
2025-11-13 00:00:00+00:00,35,1,434900,1.25,2.3,1.25,1.9,5,ESZ5 P4400
2025-11-13 00:00:00+00:00,35,1,698241,1.7,2.75,1.7,2.2,40,ESZ5 P4500
2025-11-13 00:00:00+00:00,35,1,544348,5.9,6.05,5.9,6.05,149,ESZ5 P5200
2025-11-13 00:00:00+00:00,35,1,42542109,17.0,26.5,17.0,26.5,98,ESZ5 P6125
2025-11-13 00:00:00+00:00,35,1,42429064,218.75,277.0,218.5,276.25,109,ESH6 P6850
2025-11-13 00:00:00+00:00,35,1,42648779,15.0,15.0,12.5,12.75,43,ESH6 C7750
2025-11-13 00:00:00+00:00,35,1,42429673,44.5,44.5,44.5,44.5,29,ESH6 P5400
2025-11-13 00:00:00+00:00,35,1,42431937,96.5,96.5,69.0,69.0,121,ESH6 C7300
2025-11-13 00:00:00+00:00,35,1,42431941,6.3,6.3,6.3,6.3,1,ESH6 P3400
2025-11-13 00:00:00+00:00,35,1,42404348,482.25,482.25,461.0,461.0,41,ESM6 C6750
2025-11-13 00:00:00+00:00,35,1,42643087,23.0,33.0,23.0,33.0,96,ESZ5 P6225
2025-11-13 00:00:00+00:00,35,1,42428994,0.55,0.55,0.5,0.55,1000,ESH6 P1600
2025-11-13 00:00:00+00:00,35,1,42428993,19.0,19.0,15.25,15.5,32,ESH6 C7700
2025-11-13 00:00:00+00:00,35,1,42430445,2.8,3.1,2.8,3.1,6,ESH6 P2700
2025-11-13 00:00:00+00:00,35,1,42643086,26.0,30.0,26.0,30.0,41,ESZ5 P6275
2025-11-13 00:00:00+00:00,35,1,42621226,5.45,6.05,5.45,6.05,9,ESZ5 P5375
2025-11-13 00:00:00+00:00,35,1,42170618,158.5,158.5,138.5,138.5,6,ESZ6 C7900
2025-11-13 00:00:00+00:00,35,1,42693566,1.3,1.35,1.3,1.35,9,ESZ5 C7525
2025-11-13 00:00:00+00:00,35,1,42375704,10.75,20.5,10.75,20.5,3,ESZ5 P5950
2025-11-13 00:00:00+00:00,35,1,574198,8.6,11.5,8.6,11.5,24,ESZ5 P5700
2025-11-13 00:00:00+00:00,35,1,42397938,86.0,93.75,86.0,93.75,45,ESH6 P6050
2025-11-13 00:00:00+00:00,35,1,42594305,17.0,17.0,9.9,10.0,58,ESZ5 C7175
2025-11-13 00:00:00+00:00,35,1,42383331,209.0,209.0,209.0,209.0,15,ESH6 P6650
2025-11-13 00:00:00+00:00,35,1,42485320,136.0,148.75,89.0,91.5,171,ESZ5 C6850
2025-11-13 00:00:00+00:00,35,1,42360085,2.9,2.9,2.9,2.9,100,ESZ5 P4950
2025-11-13 00:00:00+00:00,35,1,42621223,451.25,451.25,451.25,451.25,1,ESZ5 C6375
2025-11-13 00:00:00+00:00,35,1,42542081,6.1,10.25,6.1,10.0,72,ESZ5 P5575
2025-11-13 00:00:00+00:00,35,1,42429687,228.0,228.0,186.0,186.0,7,ESH6 C7000
2025-11-13 00:00:00+00:00,35,1,42506236,20.5,20.5,20.5,20.5,1,ESM6 P3950
2025-11-13 00:00:00+00:00,35,1,578323,5.45,9.4,5.45,9.05,569,ESZ5 P5500
2025-11-13 00:00:00+00:00,35,1,42372953,412.75,416.0,410.25,416.0,113,ESM6 C6900
2025-11-13 00:00:00+00:00,35,1,42330564,186.0,187.5,181.25,181.25,7,ESZ6 C7800
2025-11-13 00:00:00+00:00,35,1,42471240,59.0,107.0,59.0,97.0,124,ESZ5 P6650
2025-11-13 00:00:00+00:00,35,1,42643084,23.75,34.75,23.75,34.75,13,ESZ5 P6325
2025-11-13 00:00:00+00:00,35,1,42378618,337.75,337.75,337.75,337.75,28,ESM6 P6900
2025-11-13 00:00:00+00:00,35,1,773328,302.75,303.25,302.0,302.0,150,ESZ7 P5700
2025-11-13 00:00:00+00:00,35,1,669400,12.0,22.5,11.25,19.5,3212,ESZ5 P6000
2025-11-13 00:00:00+00:00,35,1,42487788,13.25,23.5,13.25,23.5,15,ESZ5 P6025
2025-11-13 00:00:00+00:00,35,1,42636241,47.25,85.0,47.25,81.0,80,ESZ5 P6575
2025-11-13 00:00:00+00:00,35,1,489455,130.75,130.75,130.75,130.75,2,ESZ7 P4500
2025-11-13 00:00:00+00:00,35,1,42409666,102.25,116.5,102.25,116.5,30,ESM6 P5800
2025-11-13 00:00:00+00:00,35,1,42741101,141.75,141.75,141.75,141.75,1,ESZ5 P6905
2025-11-13 00:00:00+00:00,35,1,42431945,211.0,262.75,211.0,259.25,37,ESH6 P6800
2025-11-13 00:00:00+00:00,35,1,42648771,5.95,5.95,3.5,3.5,62,ESZ5 C7325
2025-11-13 00:00:00+00:00,35,1,42252951,7.3,7.5,4.0,4.0,271,ESZ5 C7300
2025-11-13 00:00:00+00:00,35,1,42488858,78.25,78.25,65.0,65.0,59,ESH6 C7350
2025-11-13 00:00:00+00:00,35,1,42416106,110.0,110.0,110.0,110.0,25,ESM6 C7450
2025-11-13 00:00:00+00:00,35,1,434899,1.0,2.1,1.0,1.75,10,ESZ5 P4300
2025-11-13 00:00:00+00:00,35,1,2772251,1.45,1.45,1.45,1.45,7,UD:1V: GN 2772251
2025-11-13 00:00:00+00:00,35,1,2773371,-10.25,-10.25,-10.25,-10.25,1,UD:1V: GN 2773371
2025-11-13 00:00:00+00:00,35,1,2684336,2.75,2.75,2.75,2.75,6,UD:1V: IC 2684336
2025-11-13 00:00:00+00:00,35,1,2626705,7.3,7.3,7.3,7.3,10,UD:1V: GN 2626705
2025-11-13 00:00:00+00:00,35,1,2854473,21.5,21.5,21.5,21.5,75,UD:1V:CVT 2854473
2025-11-13 00:00:00+00:00,35,1,2770773,30.0,30.0,30.0,30.0,1,UD:1V: VT 2770773
2025-11-13 00:00:00+00:00,35,1,2598324,1.0,1.0,1.0,1.0,1,UD:1V: VT 2598324
2025-11-13 00:00:00+00:00,35,1,2772364,453.0,453.0,453.0,453.0,1,UD:1V: GT 2772364
2025-11-13 00:00:00+00:00,35,1,2684270,21.75,21.75,21.75,21.75,1,UD:1V: IC 2684270
2025-11-13 00:00:00+00:00,35,1,2776093,-88.25,-88.25,-88.25,-88.25,2,UD:1V: GN 2776093
2025-11-13 00:00:00+00:00,35,1,2854897,67.25,68.75,67.25,68.75,2,UD:1V: 23 2854897
2025-11-13 00:00:00+00:00,35,1,2776270,-14.0,-14.0,-14.0,-14.0,1,UD:1V: GN 2776270
2025-11-13 00:00:00+00:00,35,1,2603859,12.75,21.5,12.75,21.5,11,UD:1V: VT 2603859
2025-11-13 00:00:00+00:00,35,1,2973738,46.25,46.5,44.0,44.0,127,UD:1V: VT 2973738
2025-11-13 00:00:00+00:00,35,1,2772738,-169.5,-169.5,-169.5,-169.5,6,UD:1V: 13 2772738
2025-11-13 00:00:00+00:00,35,1,2628833,0.6,0.6,0.6,0.6,1,UD:1V: GN 2628833
2025-11-13 00:00:00+00:00,35,1,2720932,86.75,86.75,86.75,86.75,3,UD:1V: SG 2720932
2025-11-13 00:00:00+00:00,35,1,2630875,248.75,248.75,248.75,248.75,1,UD:1V: BX 2630875
2025-11-13 00:00:00+00:00,35,1,2745590,28.25,28.25,25.0,25.0,66,UD:1V: VT 2745590
2025-11-13 00:00:00+00:00,35,1,2797217,13.5,13.5,13.5,13.5,2,UD:1V: GN 2797217
2025-11-13 00:00:00+00:00,35,1,2580036,-4.8,-4.7,-4.8,-4.7,32,UD:1V: GN 2580036
2025-11-13 00:00:00+00:00,35,1,2797009,-4.25,-4.25,-4.25,-4.25,2,UD:1V: 12 2797009
2025-11-13 00:00:00+00:00,35,1,2857017,18.5,18.5,18.5,18.5,1,UD:1V: IC 2857017
2025-11-13 00:00:00+00:00,35,1,2627249,80.5,84.5,80.5,84.5,29,UD:1V: SG 2627249
2025-11-13 00:00:00+00:00,35,1,2702719,-7.4,-7.4,-7.4,-7.4,2,UD:1V: GN 2702719
2025-11-13 00:00:00+00:00,35,1,2855763,1.0,1.0,1.0,1.0,6,UD:1V: 12 2855763
2025-11-13 00:00:00+00:00,35,1,2627789,0.0,0.4,0.0,0.4,48,UD:1V: 12 2627789
2025-11-13 00:00:00+00:00,35,1,2770774,0.4,0.4,0.4,0.4,110,UD:1V: VT 2770774
2025-11-13 00:00:00+00:00,35,1,2856447,105.0,105.0,105.0,105.0,2,UD:1V: GN 2856447
2025-11-13 00:00:00+00:00,35,1,2567250,29.5,29.5,29.5,29.5,1,UD:1V: VT 2567250
2025-11-13 00:00:00+00:00,35,1,2772494,1.5,1.5,1.5,1.5,1,UD:1V: GN 2772494
2025-11-13 00:00:00+00:00,35,1,2774117,-9.95,-9.95,-13.5,-13.5,4,UD:1V: GN 2774117
2025-11-13 00:00:00+00:00,35,1,2683021,8.75,8.9,8.2,8.2,210,UD:1V: 12 2683021
2025-11-13 00:00:00+00:00,35,1,2772478,70.75,70.75,70.75,70.75,2,UD:1V: GN 2772478
2025-11-13 00:00:00+00:00,35,1,2597837,103.25,103.25,103.25,103.25,22,UD:1V: IC 2597837
2025-11-13 00:00:00+00:00,35,1,2598447,5.45,6.8,5.45,6.8,248,UD:1V: VT 2598447
2025-11-13 00:00:00+00:00,35,1,2713465,124.5,124.5,119.0,119.5,4,UD:1V: VT 2713465
2025-11-13 00:00:00+00:00,35,1,2598569,1.25,1.25,1.25,1.25,1,UD:1V: VT 2598569
2025-11-13 00:00:00+00:00,35,1,2775217,-4.25,-4.25,-4.25,-4.25,1,UD:1V: GN 2775217
2025-11-13 00:00:00+00:00,35,1,2625090,12.0,12.0,11.75,11.75,2,UD:1V: GN 2625090
2025-11-13 00:00:00+00:00,35,1,2774037,-1.95,-1.95,-1.95,-1.95,7,UD:1V: GN 2774037
2025-11-13 00:00:00+00:00,35,1,2600030,28.5,30.0,22.5,22.5,77,UD:1V: VT 2600030
2025-11-13 00:00:00+00:00,35,1,2772567,0.1,0.1,0.1,0.1,60,UD:1V: VT 2772567
2025-11-13 00:00:00+00:00,35,1,2601643,50.0,80.0,50.0,80.0,2,UD:1V: VT 2601643
2025-11-13 00:00:00+00:00,35,1,2776116,25.0,25.0,25.0,25.0,1,UD:1V: VT 2776116
2025-11-13 00:00:00+00:00,35,1,2773882,38.75,38.75,38.75,38.75,50,UD:1V: VT 2773882
2025-11-13 00:00:00+00:00,35,1,2856826,8.4,8.4,8.4,8.4,1,UD:1V: VT 2856826
2025-11-13 00:00:00+00:00,35,1,2604153,20.0,20.0,15.0,15.0,42,UD:1V: CO 2604153
2025-11-13 00:00:00+00:00,35,1,2602463,14.5,14.5,14.0,14.25,24,UD:1V: VT 2602463
2025-11-13 00:00:00+00:00,35,1,2604949,36.75,36.75,32.0,32.0,124,UD:1V: VT 2604949
2025-11-13 00:00:00+00:00,35,1,2597836,10.5,10.5,10.5,10.5,1,UD:1V: VT 2597836
2025-11-13 00:00:00+00:00,35,1,2613706,28.75,28.75,28.75,28.75,5,UD:1V: VT 2613706
2025-11-13 00:00:00+00:00,35,1,2722543,25.5,27.0,25.5,27.0,2,UD:1V: VT 2722543
2025-11-13 00:00:00+00:00,35,1,2684374,157.25,157.25,157.25,157.25,1,UD:1V: GN 2684374
2025-11-13 00:00:00+00:00,35,1,2685246,1630.25,1630.25,1630.25,1630.25,25,UD:1V:CFO 2685246
2025-11-13 00:00:00+00:00,35,1,2630634,174.25,174.25,174.25,174.25,1,UD:1V: VT 2630634
2025-11-13 00:00:00+00:00,35,1,2935194,28.75,37.5,28.75,36.0,129,UD:1V: GN 2935194
2025-11-13 00:00:00+00:00,35,1,2628513,21.25,21.25,21.25,21.25,8,UD:1V: GN 2628513
2025-11-13 00:00:00+00:00,35,1,2599018,348.25,348.25,348.25,348.25,2,UD:1V: BX 2599018
2025-11-13 00:00:00+00:00,35,1,2598394,30.75,30.75,30.0,30.25,6,UD:1V: VT 2598394
2025-11-13 00:00:00+00:00,35,1,2597834,16.25,22.25,16.25,22.25,37,UD:1V: VT 2597834
2025-11-13 00:00:00+00:00,35,1,2626521,-6.25,-6.25,-6.25,-6.25,2,UD:1V: GN 2626521
2025-11-13 00:00:00+00:00,35,1,2626683,-0.85,-0.85,-0.85,-0.85,1,UD:1V: GN 2626683
2025-11-13 00:00:00+00:00,35,1,2570613,-3.35,-3.35,-3.35,-3.35,1,UD:1V: GN 2570613
2025-11-13 00:00:00+00:00,35,1,2597835,13.25,15.0,13.25,15.0,339,UD:1V: VT 2597835
2025-11-13 00:00:00+00:00,35,1,2545675,4.7,4.7,4.35,4.35,87,UD:1V: VT 2545675
2025-11-13 00:00:00+00:00,35,1,2702563,-32.0,-32.0,-32.0,-32.0,10,UD:1V: 12 2702563
2025-11-13 00:00:00+00:00,35,1,2772644,102.0,102.0,102.0,102.0,37,UD:1V:C12 2772644
2025-11-13 00:00:00+00:00,35,1,2615774,56.5,56.5,56.5,56.5,7,UD:1V: GN 2615774
2025-11-13 00:00:00+00:00,35,1,2797330,67.75,67.75,65.5,65.5,107,UD:1V: VT 2797330
2025-11-13 00:00:00+00:00,35,1,2797229,-14.0,-14.0,-14.0,-14.0,1,UD:1V: GN 2797229
2025-11-13 00:00:00+00:00,35,1,2773086,21.0,21.0,21.0,21.0,4,UD:1V: VT 2773086
2025-11-13 00:00:00+00:00,35,1,2855622,47.0,47.0,47.0,47.0,1,UD:1V: VT 2855622
2025-11-13 00:00:00+00:00,35,1,2775714,1.3,1.35,1.3,1.35,135,UD:1V: GN 2775714
2025-11-13 00:00:00+00:00,35,1,2626326,55.75,55.75,55.75,55.75,1,UD:1V: VT 2626326
2025-11-13 00:00:00+00:00,35,1,2797172,18.0,18.0,18.0,18.0,1,UD:1V: VT 2797172
2025-11-13 00:00:00+00:00,35,1,2778164,-386.5,-386.5,-386.5,-386.5,293,UD:1V: GN 2778164
2025-11-13 00:00:00+00:00,35,1,2624077,-178.5,-177.25,-178.5,-177.25,600,UD:1V:CGN 2624077
2025-11-13 00:00:00+00:00,35,1,2775691,68.75,68.75,68.75,68.75,1,UD:1V: VT 2775691
2025-11-13 00:00:00+00:00,35,1,2630273,6.45,6.45,6.45,6.45,1,UD:1V: VT 2630273
2025-11-13 00:00:00+00:00,35,1,2563552,8.9,8.9,8.9,8.9,29,UD:1V: GN 2563552
2025-11-13 00:00:00+00:00,35,1,2722250,34.5,34.5,33.25,33.25,2,UD:1V: BO 2722250
2025-11-13 00:00:00+00:00,35,1,2713765,1.2,1.95,1.2,1.8,1023,UD:1V: VT 2713765
2025-11-13 00:00:00+00:00,35,1,2561515,5.65,5.65,5.65,5.65,1,UD:1V: IC 2561515
