ts_recv,ts_event,rtype,publisher_id,instrument_id,ts_ref,price,quantity,sequence,ts_in_delta,stat_type,channel_id,update_action,stat_flags,symbol
2025-11-13T16:39:27.149010406Z,2025-11-13T16:39:27.146361963Z,24,1,294973,,6789.500000000,9223372036854775807,49146208,14126,4,0,1,0,ESZ5
2025-11-13T16:39:27.149010406Z,2025-11-13T16:39:27.146361963Z,24,1,294973,,6790.000000000,9223372036854775807,49146208,14126,7,0,1,0,ESZ5
2025-11-13T16:39:27.150002740Z,2025-11-13T16:39:27.149175521Z,24,1,42140878,,6851.000000000,9223372036854775807,49146336,11504,7,0,1,0,ESH6
2025-11-13T16:39:27.151266072Z,2025-11-13T16:39:27.149669825Z,24,1,294973,,6789.750000000,9223372036854775807,49146355,15485,7,0,1,0,ESZ5
2025-11-13T16:39:27.151514700Z,2025-11-13T16:39:27.151300695Z,24,1,42140864,,6906.500000000,9223372036854775807,49146365,13592,7,0,1,0,ESM6
2025-11-13T16:39:27.152338566Z,2025-11-13T16:39:27.151469323Z,24,1,42140878,,6850.750000000,9223372036854775807,49146369,20636,7,0,1,0,ESH6
2025-11-13T16:39:48.094510883Z,2025-11-13T16:39:48.094187357Z,24,1,294973,,6789.500000000,9223372036854775807,49164274,12963,7,0,1,0,ESZ5
2025-11-13T16:39:48.095710221Z,2025-11-13T16:39:48.095336543Z,24,1,42140878,,6850.500000000,9223372036854775807,49164329,11019,7,0,1,0,ESH6
2025-11-13T16:39:49.042747843Z,2025-11-13T16:39:49.042422755Z,24,1,294973,,6789.250000000,9223372036854775807,49165265,11983,4,0,1,0,ESZ5
2025-11-13T16:39:49.425599240Z,2025-11-13T16:39:49.425479291Z,24,1,294973,,6789.250000000,9223372036854775807,49165572,11012,7,0,1,0,ESZ5
2025-11-13T16:39:49.426009384Z,2025-11-13T16:39:49.425622197Z,24,1,42140878,,6850.250000000,9223372036854775807,49165607,11804,7,0,1,0,ESH6
2025-11-13T16:39:49.495690715Z,2025-11-13T16:39:49.495222413Z,24,1,294973,,6789.000000000,9223372036854775807,49165850,12287,4,0,1,0,ESZ5
2025-11-13T16:39:58.207681941Z,2025-11-13T16:39:58.207345131Z,24,1,294973,,6789.000000000,9223372036854775807,49171598,12807,7,0,1,0,ESZ5
2025-11-13T16:39:58.208240663Z,2025-11-13T16:39:58.207701005Z,24,1,42140864,,6905.750000000,9223372036854775807,49171647,11423,7,0,1,0,ESM6
2025-11-13T16:39:58.208400974Z,2025-11-13T16:39:58.207703423Z,24,1,42140878,,6850.000000000,9223372036854775807,49171649,15435,7,0,1,0,ESH6
2025-11-13T16:40:13.615374428Z,2025-11-13T16:40:13.614798981Z,24,1,294973,,6788.750000000,9223372036854775807,49184519,14339,4,0,1,0,ESZ5
2025-11-13T16:40:14.274528840Z,2025-11-13T16:40:14.274413517Z,24,1,294973,,6788.750000000,9223372036854775807,49185279,11780,7,0,1,0,ESZ5
2025-11-13T16:40:14.274920138Z,2025-11-13T16:40:14.274563943Z,24,1,42140878,,6849.750000000,9223372036854775807,49185322,12555,7,0,1,0,ESH6
2025-11-13T16:40:14.853420299Z,2025-11-13T16:40:14.852950737Z,24,1,294973,,6788.500000000,9223372036854775807,49186179,12758,4,0,1,0,ESZ5
2025-11-13T16:40:14.853784588Z,2025-11-13T16:40:14.853369701Z,24,1,294973,,6788.500000000,9223372036854775807,49186188,12643,7,0,1,0,ESZ5
2025-11-13T16:40:14.854028553Z,2025-11-13T16:40:14.853795805Z,24,1,42140878,,6849.500000000,9223372036854775807,49186203,12100,7,0,1,0,ESH6
2025-11-13T16:40:14.919392759Z,2025-11-13T16:40:14.919081933Z,24,1,294973,,6788.250000000,9223372036854775807,49186424,12695,4,0,1,0,ESZ5
2025-11-13T16:40:17.583160521Z,2025-11-13T16:40:17.583062659Z,24,1,294973,,6788.250000000,9223372036854775807,49188642,11644,7,0,1,0,ESZ5
2025-11-13T16:40:17.583578629Z,2025-11-13T16:40:17.583179409Z,24,1,42140864,,6905.000000000,9223372036854775807,49188672,11747,7,0,1,0,ESM6
2025-11-13T16:40:17.583639406Z,2025-11-13T16:40:17.583200395Z,24,1,42140878,,6849.250000000,9223372036854775807,49188679,13309,7,0,1,0,ESH6
2025-11-13T16:40:17.596845493Z,2025-11-13T16:40:17.595869455Z,24,1,294973,,6787.750000000,9223372036854775807,49188786,12763,4,0,1,0,ESZ5
2025-11-13T16:40:17.596894327Z,2025-11-13T16:40:17.596496923Z,24,1,294973,,6788.000000000,9223372036854775807,49188791,10933,7,0,1,0,ESZ5
2025-11-13T16:40:17.597402532Z,2025-11-13T16:40:17.596910433Z,24,1,42140878,,6849.000000000,9223372036854775807,49188848,11625,7,0,1,0,ESH6
2025-11-13T16:40:17.598693585Z,2025-11-13T16:40:17.598551289Z,24,1,294973,,6787.750000000,9223372036854775807,49188896,11318,7,0,1,0,ESZ5
2025-11-13T16:40:17.624991904Z,2025-11-13T16:40:17.624733999Z,24,1,42140878,,6848.750000000,9223372036854775807,49189110,13347,7,0,1,0,ESH6
2025-11-13T16:40:17.625446214Z,2025-11-13T16:40:17.624980275Z,24,1,294973,,6787.500000000,9223372036854775807,49189115,12373,4,0,1,0,ESZ5
2025-11-13T16:40:17.746314223Z,2025-11-13T16:40:17.746184949Z,24,1,294973,,6787.500000000,9223372036854775807,49189551,13161,7,0,1,0,ESZ5
2025-11-13T16:40:17.746632726Z,2025-11-13T16:40:17.746333665Z,24,1,42140864,,6904.250000000,9223372036854775807,49189568,12039,7,0,1,0,ESM6
2025-11-13T16:40:17.746978416Z,2025-11-13T16:40:17.746705263Z,24,1,42140878,,6848.500000000,9223372036854775807,49189588,13243,7,0,1,0,ESH6
2025-11-13T16:40:17.755964170Z,2025-11-13T16:40:17.755645679Z,24,1,294973,,6787.250000000,9223372036854775807,49189627,12268,4,0,1,0,ESZ5
2025-11-13T16:40:17.884417931Z,2025-11-13T16:40:17.884046169Z,24,1,294973,,6787.250000000,9223372036854775807,49189861,12648,7,0,1,0,ESZ5
2025-11-13T16:40:17.884577413Z,2025-11-13T16:40:17.884246449Z,24,1,42140878,,6848.000000000,9223372036854775807,49189864,12594,4,0,1,0,ESH6
2025-11-13T16:40:17.884684781Z,2025-11-13T16:40:17.884442837Z,24,1,42140878,,6848.250000000,9223372036854775807,49189874,12308,7,0,1,0,ESH6
2025-11-13T16:40:17.898882248Z,2025-11-13T16:40:17.898632951Z,24,1,42140878,,6847.500000000,9223372036854775807,49189956,11650,4,0,1,0,ESH6
2025-11-13T16:40:18.484221134Z,2025-11-13T16:40:18.483531491Z,24,1,294973,,6787.000000000,9223372036854775807,49190855,15492,4,0,1,0,ESZ5
2025-11-13T16:40:18.489281021Z,2025-11-13T16:40:18.488270149Z,24,1,294973,,6786.500000000,9223372036854775807,49190900,13150,4,0,1,0,ESZ5
2025-11-13T16:40:18.489296157Z,2025-11-13T16:40:18.488846991Z,24,1,294973,,6787.000000000,9223372036854775807,49190901,15175,7,0,1,0,ESZ5
2025-11-13T16:40:18.489369736Z,2025-11-13T16:40:18.488936993Z,24,1,294973,,6786.750000000,9223372036854775807,49190911,11583,7,0,1,0,ESZ5
2025-11-13T16:40:18.490266343Z,2025-11-13T16:40:18.489375177Z,24,1,42140878,,6848.000000000,9223372036854775807,49190933,20231,7,0,1,0,ESH6
2025-11-13T16:40:18.490964212Z,2025-11-13T16:40:18.489383497Z,24,1,42140864,,6903.500000000,9223372036854775807,49190936,12020,7,0,1,0,ESM6
2025-11-13T16:40:18.503049975Z,2025-11-13T16:40:18.502799589Z,24,1,42140878,,6847.750000000,9223372036854775807,49191018,11716,7,0,1,0,ESH6
2025-11-13T16:40:20.287734417Z,2025-11-13T16:40:20.287464833Z,24,1,294973,,6786.500000000,9223372036854775807,49193659,11375,7,0,1,0,ESZ5
2025-11-13T16:40:20.288538533Z,2025-11-13T16:40:20.287786263Z,24,1,42140878,,6847.500000000,9223372036854775807,49193720,11594,7,0,1,0,ESH6
2025-11-13T16:40:22.070768721Z,2025-11-13T16:40:22.070254451Z,24,1,294973,,6786.250000000,9223372036854775807,49195581,20569,4,0,1,0,ESZ5
2025-11-13T16:40:22.083817793Z,2025-11-13T16:40:22.083503787Z,24,1,294973,,6786.250000000,9223372036854775807,49195698,13689,7,0,1,0,ESZ5
2025-11-13T16:40:22.084405904Z,2025-11-13T16:40:22.083882893Z,24,1,42140878,,6847.250000000,9223372036854775807,49195722,13397,7,0,1,0,ESH6
2025-11-13T16:40:22.499160848Z,2025-11-13T16:40:22.498905777Z,24,1,42140878,,6847.250000000,9223372036854775807,49196187,12415,4,0,1,0,ESH6
2025-11-13T16:40:22.606301941Z,2025-11-13T16:40:22.605825347Z,24,1,294973,,6786.000000000,9223372036854775807,49196237,12837,4,0,1,0,ESZ5
2025-11-13T16:40:22.893029822Z,2025-11-13T16:40:22.892918183Z,24,1,294973,,6786.000000000,9223372036854775807,49196683,11974,7,0,1,0,ESZ5
2025-11-13T16:40:22.893465333Z,2025-11-13T16:40:22.893047335Z,24,1,42140864,,6902.750000000,9223372036854775807,49196699,13720,7,0,1,0,ESM6
2025-11-13T16:40:22.893847477Z,2025-11-13T16:40:22.893632259Z,24,1,42140878,,6847.000000000,9223372036854775807,49196709,12162,7,0,1,0,ESH6
2025-11-13T16:40:24.262670653Z,2025-11-13T16:40:24.262299583Z,24,1,294973,,6785.750000000,9223372036854775807,49198076,13393,4,0,1,0,ESZ5
2025-11-13T16:40:24.281516643Z,2025-11-13T16:40:24.281267157Z,24,1,294973,,6785.750000000,9223372036854775807,49198114,13010,7,0,1,0,ESZ5
2025-11-13T16:40:24.281865950Z,2025-11-13T16:40:24.281541661Z,24,1,42140878,,6846.750000000,9223372036854775807,49198150,11887,7,0,1,0,ESH6
2025-11-13T16:40:24.796150725Z,2025-11-13T16:40:24.795659647Z,24,1,294973,,6785.500000000,9223372036854775807,49198639,14554,4,0,1,0,ESZ5
2025-11-13T16:40:24.797061134Z,2025-11-13T16:40:24.796520537Z,24,1,294973,,6785.500000000,9223372036854775807,49198653,15875,7,0,1,0,ESZ5
2025-11-13T16:40:25.430140852Z,2025-11-13T16:40:25.429909365Z,24,1,42140878,,6846.500000000,9223372036854775807,49199278,12645,7,0,1,0,ESH6
2025-11-13T16:40:26.126258182Z,2025-11-13T16:40:26.125895615Z,24,1,294973,,6785.250000000,9223372036854775807,49200133,12756,4,0,1,0,ESZ5
2025-11-13T16:41:40.312813937Z,2025-11-13T16:41:40.312450901Z,24,1,294973,,6785.250000000,9223372036854775807,49254339,11957,7,0,1,0,ESZ5
2025-11-13T16:41:40.313122808Z,2025-11-13T16:41:40.312837553Z,24,1,42140864,,6902.000000000,9223372036854775807,49254365,12112,7,0,1,0,ESM6
2025-11-13T16:41:40.313143952Z,2025-11-13T16:41:40.312837917Z,24,1,42140878,,6846.250000000,9223372036854775807,49254367,11244,7,0,1,0,ESH6
2025-11-13T16:43:00.590511787Z,2025-11-13T16:43:00.590226185Z,24,1,42140878,,6847.000000000,9223372036854775807,49303491,11893,4,0,1,0,ESH6
2025-11-13T16:43:04.701369786Z,2025-11-13T16:43:04.700637035Z,24,1,294973,,6785.000000000,9223372036854775807,49306570,15063,4,0,1,0,ESZ5
2025-11-13T16:43:04.715950746Z,2025-11-13T16:43:04.715690035Z,24,1,294973,,6785.000000000,9223372036854775807,49306664,12740,7,0,1,0,ESZ5
2025-11-13T16:43:04.716287926Z,2025-11-13T16:43:04.715959727Z,24,1,42140878,,6846.000000000,9223372036854775807,49306686,12860,7,0,1,0,ESH6
2025-11-13T16:43:14.339403074Z,2025-11-13T16:43:14.338921089Z,24,1,294973,,6784.750000000,9223372036854775807,49313701,14573,4,0,1,0,ESZ5
2025-11-13T16:43:17.297514833Z,2025-11-13T16:43:17.296674657Z,24,1,294973,,6784.500000000,9223372036854775807,49315642,12039,4,0,1,0,ESZ5
2025-11-13T16:43:17.297523888Z,2025-11-13T16:43:17.297189215Z,24,1,294973,,6784.750000000,9223372036854775807,49315643,11982,7,0,1,0,ESZ5
2025-11-13T16:43:17.298614705Z,2025-11-13T16:43:17.297540657Z,24,1,42140864,,6901.250000000,9223372036854775807,49315686,13067,7,0,1,0,ESM6
2025-11-13T16:43:17.298626862Z,2025-11-13T16:43:17.297548585Z,24,1,42140878,,6845.750000000,9223372036854775807,49315687,12263,7,0,1,0,ESH6
2025-11-13T16:43:48.111389841Z,2025-11-13T16:43:48.110963961Z,24,1,42006622,,114.950000000,9223372036854775807,49338344,11482,4,0,1,0,ESZ5-ESM6
2025-11-13T16:43:50.296995506Z,2025-11-13T16:43:50.296540477Z,24,1,42018017,,54.150000000,9223372036854775807,49339464,11666,4,0,1,0,ESH6-ESM6
2025-11-13T16:43:51.555118851Z,2025-11-13T16:43:51.554759903Z,24,1,42006622,,114.900000000,9223372036854775807,49340269,11685,4,0,1,0,ESZ5-ESM6
2025-11-13T16:44:03.597403002Z,2025-11-13T16:44:03.597034277Z,24,1,294973,,6784.500000000,9223372036854775807,49346476,11944,7,0,1,0,ESZ5
2025-11-13T16:44:03.597813461Z,2025-11-13T16:44:03.597447455Z,24,1,42140878,,6845.500000000,9223372036854775807,49346506,12814,7,0,1,0,ESH6
2025-11-13T16:44:09.739876409Z,2025-11-13T16:44:09.737266995Z,24,1,294973,,6783.500000000,9223372036854775807,49350234,15374,4,0,1,0,ESZ5
2025-11-13T16:44:09.739876409Z,2025-11-13T16:44:09.737266995Z,24,1,294973,,6784.000000000,9223372036854775807,49350234,15374,7,0,1,0,ESZ5
2025-11-13T16:44:09.741624447Z,2025-11-13T16:44:09.739885933Z,24,1,42140878,,6845.250000000,9223372036854775807,49350271,15955,7,0,1,0,ESH6
2025-11-13T16:44:09.741646050Z,2025-11-13T16:44:09.739897241Z,24,1,42140864,,6900.500000000,9223372036854775807,49350272,15830,7,0,1,0,ESM6
2025-11-13T16:44:09.742236073Z,2025-11-13T16:44:09.741046289Z,24,1,42140878,,6845.000000000,9223372036854775807,49350275,20518,7,0,1,0,ESH6
2025-11-13T16:44:09.744238958Z,2025-11-13T16:44:09.743980055Z,24,1,294973,,6783.750000000,9223372036854775807,49350306,12450,7,0,1,0,ESZ5
2025-11-13T16:44:09.745062049Z,2025-11-13T16:44:09.744351981Z,24,1,42140878,,6844.750000000,9223372036854775807,49350340,12601,7,0,1,0,ESH6
2025-11-13T16:44:09.754315541Z,2025-11-13T16:44:09.753704395Z,24,1,294973,,6783.500000000,9223372036854775807,49350462,11346,7,0,1,0,ESZ5
2025-11-13T16:44:09.755209407Z,2025-11-13T16:44:09.754071803Z,24,1,294973,,6783.250000000,9223372036854775807,49350478,20890,4,0,1,0,ESZ5
2025-11-13T16:44:09.755637898Z,2025-11-13T16:44:09.754337711Z,24,1,42140878,,6844.500000000,9223372036854775807,49350484,15768,7,0,1,0,ESH6
2025-11-13T16:44:30.182738633Z,2025-11-13T16:44:30.182480085Z,24,1,42140878,,6846.750000000,9223372036854775807,49364618,11634,4,0,1,0,ESH6
2025-11-13T16:44:47.944552475Z,2025-11-13T16:44:47.944167749Z,24,1,42007065,,60.500000000,9223372036854775807,49375306,11970,4,0,1,0,ESZ5-ESH6
2025-11-13T16:44:47.944552475Z,2025-11-13T16:44:47.944167749Z,24,1,42007065,,60.500000000,9223372036854775807,49375306,11970,7,0,1,0,ESZ5-ESH6
2025-11-13T16:44:47.944713784Z,2025-11-13T16:44:47.944583525Z,24,1,42006622,,115.000000000,9223372036854775807,49375312,11040,7,0,1,0,ESZ5-ESM6
2025-11-13T16:44:48.775610031Z,2025-11-13T16:44:48.775341209Z,24,1,42140878,,6846.000000000,9223372036854775807,49375921,12614,4,0,1,0,ESH6
2025-11-13T16:44:49.359561264Z,2025-11-13T16:44:49.359146207Z,24,1,42007065,,60.450000000,9223372036854775807,49376250,12764,4,0,1,0,ESZ5-ESH6
2025-11-13T16:45:36.093347018Z,2025-11-13T16:45:36.092948581Z,24,1,42140878,,6845.250000000,9223372036854775807,49410218,11886,4,0,1,0,ESH6
2025-11-13T17:57:34.076550969Z,2025-11-13T17:57:34.076141871Z,24,1,42140864,,6900.000000000,9223372036854775807,52455787,11595,7,0,1,0,ESM6
2025-11-13T17:57:34.083670662Z,2025-11-13T17:57:34.081376831Z,24,1,294973,,6782.750000000,9223372036854775807,52455889,12919,4,0,1,0,ESZ5
2025-11-13T17:57:34.083670662Z,2025-11-13T17:57:34.081376831Z,24,1,294973,,6783.250000000,9223372036854775807,52455889,12919,7,0,1,0,ESZ5
2025-11-13T17:57:34.084974005Z,2025-11-13T17:57:34.083678773Z,24,1,42140878,,6844.250000000,9223372036854775807,52455904,14718,7,0,1,0,ESH6
2025-11-13T17:57:34.085965487Z,2025-11-13T17:57:34.085001959Z,24,1,294973,,6783.000000000,9223372036854775807,52455912,19327,7,0,1,0,ESZ5
2025-11-13T17:57:34.086718488Z,2025-11-13T17:57:34.086431775Z,24,1,42140878,,6844.000000000,9223372036854775807,52455927,12359,7,0,1,0,ESH6
2025-11-13T17:57:34.101309138Z,2025-11-13T17:57:34.100986137Z,24,1,294973,,6782.750000000,9223372036854775807,52456049,12843,7,0,1,0,ESZ5
2025-11-13T17:57:34.101637472Z,2025-11-13T17:57:34.101326843Z,24,1,42140864,,6899.250000000,9223372036854775807,52456061,11867,7,0,1,0,ESM6
2025-11-13T17:57:34.103068657Z,2025-11-13T17:57:34.102564845Z,24,1,294973,,6782.500000000,9223372036854775807,52456088,13440,4,0,1,0,ESZ5
2025-11-13T17:57:34.103619522Z,2025-11-13T17:57:34.103502109Z,24,1,42140878,,6843.750000000,9223372036854775807,52456102,11997,7,0,1,0,ESH6
2025-11-13T17:57:34.111274737Z,2025-11-13T17:57:34.110496207Z,24,1,294973,,6782.250000000,9223372036854775807,52456195,13879,4,0,1,0,ESZ5
2025-11-13T17:57:35.823148080Z,2025-11-13T17:57:35.822031615Z,24,1,42140878,,6843.250000000,9223372036854775807,52458392,11718,4,0,1,0,ESH6
2025-11-13T17:57:35.823682181Z,2025-11-13T17:57:35.822032325Z,24,1,42140878,,6843.000000000,9223372036854775807,52458396,13948,4,0,1,0,ESH6
2025-11-13T17:57:35.824710117Z,2025-11-13T17:57:35.822480619Z,24,1,294973,,6782.500000000,9223372036854775807,52458425,14071,7,0,1,0,ESZ5
2025-11-13T17:57:35.826376421Z,2025-11-13T17:57:35.824880955Z,24,1,42140878,,6843.500000000,9223372036854775807,52458452,16733,7,0,1,0,ESH6
2025-11-13T17:57:36.267695974Z,2025-11-13T17:57:36.267331413Z,24,1,294973,,6782.250000000,9223372036854775807,52459436,16041,7,0,1,0,ESZ5
2025-11-13T17:57:39.478361824Z,2025-11-13T17:57:39.476764669Z,24,1,294973,,6781.750000000,9223372036854775807,52461291,17009,4,0,1,0,ESZ5
2025-11-13T17:57:39.479582104Z,2025-11-13T17:57:39.477753963Z,24,1,294973,,6782.000000000,9223372036854775807,52461318,15125,7,0,1,0,ESZ5
2025-11-13T17:57:39.480368603Z,2025-11-13T17:57:39.479591877Z,24,1,42140878,,6843.250000000,9223372036854775807,52461331,12758,7,0,1,0,ESH6
2025-11-13T17:57:39.480368603Z,2025-11-13T17:57:39.479602495Z,24,1,42140864,,6898.500000000,9223372036854775807,52461331,12758,7,0,1,0,ESM6
2025-11-13T17:57:39.493207561Z,2025-11-13T17:57:39.492869937Z,24,1,42140878,,6843.000000000,9223372036854775807,52461431,13748,7,0,1,0,ESH6
2025-11-13T17:57:40.177706764Z,2025-11-13T17:57:40.177612573Z,24,1,294973,,6781.750000000,9223372036854775807,52462015,13308,7,0,1,0,ESZ5
2025-11-13T17:57:40.178400239Z,2025-11-13T17:57:40.178093377Z,24,1,42140878,,6842.750000000,9223372036854775807,52462039,14326,7,0,1,0,ESH6
2025-11-13T17:57:40.244320606Z,2025-11-13T17:57:40.243570519Z,24,1,294973,,6781.250000000,9223372036854775807,52462227,15791,4,0,1,0,ESZ5
2025-11-13T17:57:40.244821646Z,2025-11-13T17:57:40.243917447Z,24,1,294973,,6781.500000000,9223372036854775807,52462260,10961,7,0,1,0,ESZ5
2025-11-13T17:57:40.246483994Z,2025-11-13T17:57:40.244898273Z,24,1,42140878,,6842.500000000,9223372036854775807,52462349,17294,7,0,1,0,ESH6
2025-11-13T17:57:42.587063554Z,2025-11-13T17:57:42.586750509Z,24,1,294973,,6781.250000000,9223372036854775807,52464023,14333,7,0,1,0,ESZ5
2025-11-13T17:57:42.587503794Z,2025-11-13T17:57:42.587097613Z,24,1,42140864,,6897.750000000,9223372036854775807,52464054,11820,7,0,1,0,ESM6
2025-11-13T17:58:35.203907234Z,2025-11-13T17:58:35.203644021Z,24,1,42140878,,6841.750000000,9223372036854775807,52493186,14465,4,0,1,0,ESH6
2025-11-13T17:58:39.514413287Z,2025-11-13T17:58:39.514194103Z,24,1,42140878,,6842.250000000,9223372036854775807,52495250,12770,7,0,1,0,ESH6
2025-11-13T17:58:39.558032660Z,2025-11-13T17:58:39.557200553Z,24,1,294973,,6781.000000000,9223372036854775807,52495366,17525,4,0,1,0,ESZ5
2025-11-13T17:58:39.558358982Z,2025-11-13T17:58:39.557702425Z,24,1,294973,,6781.000000000,9223372036854775807,52495370,13819,7,0,1,0,ESZ5
2025-11-13T17:58:39.558729614Z,2025-11-13T17:58:39.558392207Z,24,1,42140878,,6842.000000000,9223372036854775807,52495409,11874,7,0,1,0,ESH6
2025-11-13T17:58:39.568140821Z,2025-11-13T17:58:39.567766079Z,24,1,294973,,6780.750000000,9223372036854775807,52495541,12620,4,0,1,0,ESZ5
2025-11-13T17:58:45.483122811Z,2025-11-13T17:58:45.482841661Z,24,1,294973,,6780.750000000,9223372036854775807,52498514,13184,7,0,1,0,ESZ5
2025-11-13T17:58:45.483520222Z,2025-11-13T17:58:45.483402565Z,24,1,42140878,,6841.750000000,9223372036854775807,52498546,10825,7,0,1,0,ESH6
2025-11-13T18:04:59.623555167Z,2025-11-13T18:04:59.623446709Z,24,1,42007065,,60.450000000,9223372036854775807,52686627,13120,7,0,1,0,ESZ5-ESH6
2025-11-13T18:04:59.623656338Z,2025-11-13T18:04:59.623568719Z,24,1,42006622,,114.900000000,9223372036854775807,52686633,12914,7,0,1,0,ESZ5-ESM6
2025-11-13T18:05:47.542109717Z,2025-11-13T18:05:47.541921081Z,24,1,42140864,,6897.000000000,9223372036854775807,52712381,12939,7,0,1,0,ESM6
2025-11-13T18:10:21.971168545Z,2025-11-13T18:10:21.969786319Z,24,1,294973,,6780.500000000,9223372036854775807,52859022,12915,4,0,1,0,ESZ5
2025-11-13T18:10:21.975429939Z,2025-11-13T18:10:21.974961527Z,24,1,294973,,6780.500000000,9223372036854775807,52859136,10931,7,0,1,0,ESZ5
2025-11-13T18:10:21.976000494Z,2025-11-13T18:10:21.975475049Z,24,1,42140878,,6841.500000000,9223372036854775807,52859191,11894,7,0,1,0,ESH6
2025-11-13T18:10:21.977801544Z,2025-11-13T18:10:21.975852963Z,24,1,294973,,6780.000000000,9223372036854775807,52859229,16405,4,0,1,0,ESZ5
2025-11-13T18:10:21.977951204Z,2025-11-13T18:10:21.977028989Z,24,1,294973,,6780.250000000,9223372036854775807,52859250,12239,7,0,1,0,ESZ5
2025-11-13T18:10:21.978607210Z,2025-11-13T18:10:21.977964045Z,24,1,42140864,,6895.500000000,9223372036854775807,52859291,16404,4,0,1,0,ESM6
2025-11-13T18:10:21.978607210Z,2025-11-13T18:10:21.977966195Z,24,1,42140864,,6896.750000000,9223372036854775807,52859291,16404,7,0,1,0,ESM6
2025-11-13T18:10:21.978626110Z,2025-11-13T18:10:21.978020243Z,24,1,42140878,,6841.250000000,9223372036854775807,52859292,15208,7,0,1,0,ESH6
2025-11-13T18:10:22.437506422Z,2025-11-13T18:10:22.437088627Z,24,1,294973,,6780.000000000,9223372036854775807,52860577,15383,7,0,1,0,ESZ5
2025-11-13T18:10:22.437904762Z,2025-11-13T18:10:22.437538349Z,24,1,42140878,,6841.000000000,9223372036854775807,52860610,12005,7,0,1,0,ESH6
2025-11-13T18:10:22.451684924Z,2025-11-13T18:10:22.451045781Z,24,1,294973,,6779.750000000,9223372036854775807,52860705,15738,4,0,1,0,ESZ5
2025-11-13T18:10:22.457209964Z,2025-11-13T18:10:22.456808443Z,24,1,294973,,6779.500000000,9223372036854775807,52860779,13349,4,0,1,0,ESZ5
2025-11-13T18:10:22.457250566Z,2025-11-13T18:10:22.457149557Z,24,1,294973,,6779.750000000,9223372036854775807,52860781,11644,7,0,1,0,ESZ5
2025-11-13T18:10:22.457722285Z,2025-11-13T18:10:22.457339857Z,24,1,42140878,,6840.750000000,9223372036854775807,52860827,11728,7,0,1,0,ESH6
2025-11-13T18:10:22.517513608Z,2025-11-13T18:10:22.517278319Z,24,1,294973,,6779.500000000,9223372036854775807,52861140,12931,7,0,1,0,ESZ5
2025-11-13T18:10:22.517915044Z,2025-11-13T18:10:22.517543951Z,24,1,42140864,,6896.000000000,9223372036854775807,52861165,11456,7,0,1,0,ESM6
2025-11-13T18:10:22.544921438Z,2025-11-13T18:10:22.544813759Z,24,1,42140878,,6840.500000000,9223372036854775807,52861249,12401,7,0,1,0,ESH6
2025-11-13T18:10:22.674129600Z,2025-11-13T18:10:22.673665385Z,24,1,294973,,6779.250000000,9223372036854775807,52861539,12730,4,0,1,0,ESZ5
2025-11-13T18:10:22.674399116Z,2025-11-13T18:10:22.674084121Z,24,1,42140878,,6839.500000000,9223372036854775807,52861551,14001,4,0,1,0,ESH6
2025-11-13T18:10:22.785713382Z,2025-11-13T18:10:22.785613219Z,24,1,42140878,,6840.250000000,9223372036854775807,52861669,11907,7,0,1,0,ESH6
2025-11-13T18:10:22.870708086Z,2025-11-13T18:10:22.870600273Z,24,1,294973,,6779.250000000,9223372036854775807,52861719,12772,7,0,1,0,ESZ5
2025-11-13T18:10:26.494685041Z,2025-11-13T18:10:26.492972377Z,24,1,294973,,6778.500000000,9223372036854775807,52864412,12286,4,0,1,0,ESZ5
2025-11-13T18:10:26.494694863Z,2025-11-13T18:10:26.493823227Z,24,1,294973,,6779.000000000,9223372036854775807,52864413,12202,7,0,1,0,ESZ5
2025-11-13T18:10:26.494882473Z,2025-11-13T18:10:26.493870463Z,24,1,42140878,,6840.000000000,9223372036854775807,52864438,11799,7,0,1,0,ESH6
2025-11-13T18:10:26.495366528Z,2025-11-13T18:10:26.493886353Z,24,1,294973,,6778.750000000,9223372036854775807,52864452,16024,7,0,1,0,ESZ5
2025-11-13T18:10:26.496358594Z,2025-11-13T18:10:26.495384749Z,24,1,42140864,,6895.250000000,9223372036854775807,52864462,13669,7,0,1,0,ESM6
2025-11-13T18:10:26.502547174Z,2025-11-13T18:10:26.502234491Z,24,1,42140878,,6839.750000000,9223372036854775807,52864540,16326,7,0,1,0,ESH6
2025-11-13T18:17:17.815184672Z,2025-11-13T18:17:17.813852741Z,24,1,294973,,6778.250000000,9223372036854775807,53072910,13518,4,0,1,0,ESZ5
2025-11-13T18:17:17.815184672Z,2025-11-13T18:17:17.813852741Z,24,1,294973,,6778.500000000,9223372036854775807,53072910,13518,7,0,1,0,ESZ5
2025-11-13T18:17:17.815611496Z,2025-11-13T18:17:17.815251053Z,24,1,42140878,,6839.500000000,9223372036854775807,53072972,11231,7,0,1,0,ESH6
2025-11-13T18:17:17.817613183Z,2025-11-13T18:17:17.817351499Z,24,1,42140878,,6839.000000000,9223372036854775807,53073021,12122,4,0,1,0,ESH6
2025-11-13T18:17:17.829434188Z,2025-11-13T18:17:17.828961321Z,24,1,294973,,6778.250000000,9223372036854775807,53073068,12790,7,0,1,0,ESZ5
2025-11-13T18:17:17.830158927Z,2025-11-13T18:17:17.829455415Z,24,1,42140878,,6839.250000000,9223372036854775807,53073087,15729,7,0,1,0,ESH6
