ts_recv,ts_event,rtype,publisher_id,instrument_id,raw_symbol,security_update_action,instrument_class,min_price_increment,display_factor,expiration,activation,high_limit_price,low_limit_price,max_price_variation,trading_reference_price,unit_of_measure_qty,min_price_increment_amount,price_ratio,inst_attrib_value,underlying_id,raw_instrument_id,market_depth_implied,market_depth,market_segment_id,max_trade_vol,min_lot_size,min_lot_size_block,min_lot_size_round_lot,min_trade_vol,contract_multiplier,decay_quantity,original_contract_size,trading_reference_date,appl_id,maturity_year,decay_start_date,channel_id,currency,settl_currency,secsubtype,group,exchange,asset,cfi,security_type,unit_of_measure,underlying,strike_price_currency,strike_price,match_algorithm,md_security_trading_status,main_fraction,price_display_format,settl_price_type,sub_fraction,underlying_product,maturity_month,maturity_day,maturity_week,user_defined_instrument,contract_multiplier_unit,flow_schedule_type,tick_rule,symbol
2025-11-13 00:00:00+00:00,2025-11-10 09:02:41.774394385+00:00,19,1,2504404,UD:1V: GN 2504404,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 09:02:41+00:00,,,,,,,,287747,0,2504404,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2504404
2025-11-13 00:00:00+00:00,2025-11-10 09:02:41.831077951+00:00,19,1,2504405,UD:1V: BO 2504405,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 09:02:41+00:00,,,,,,,,286723,0,2504405,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,BO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: BO 2504405
2025-11-13 00:00:00+00:00,2025-11-10 09:02:40.951028343+00:00,19,1,2504400,UD:1V: GN 2504400,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 09:02:40+00:00,,,,,,,,287747,0,2504400,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2504400
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.544000+00:00,19,1,42559337,ESH7 C1600,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,5413.25,50.0,0.0,,270339,42140860,42559337,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,1600.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C1600
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.194000+00:00,19,1,42559336,ESH7 C7000,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,566.75,50.0,0.0,,270339,42140860,42559336,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,7000.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C7000
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.744000+00:00,19,1,42231657,ESZ7 C7300,A,C,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,638.75,50.0,0.0,,270339,17740,42231657,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ7,USD,7300.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 C7300
2025-11-13 00:00:00+00:00,2025-11-09 12:01:38.794000+00:00,19,1,42559339,ESH7 P1800,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,8.6,50.0,0.0,,270339,42140860,42559339,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,1800.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P1800
2025-11-13 00:00:00+00:00,2025-11-09 12:01:38.644000+00:00,19,1,42559338,ESH7 P1600,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,6.6,50.0,0.0,,270339,42140860,42559338,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,1600.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P1600
2025-11-13 00:00:00+00:00,2025-11-09 12:01:38.144000+00:00,19,1,42559333,ESH7 C4750,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,2317.5,50.0,0.0,,270339,42140860,42559333,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,4750.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C4750
2025-11-13 00:00:00+00:00,2025-11-09 12:01:44.294000+00:00,19,1,42559334,ESH7 C5150,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,1961.0,50.0,0.0,,270339,42140860,42559334,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,5150.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C5150
2025-11-13 00:00:00+00:00,2025-11-09 12:01:42.844000+00:00,19,1,42559341,ESH7 P2800,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,23.0,50.0,0.0,,270339,42140860,42559341,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,2800.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P2800
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.394000+00:00,19,1,42559340,ESH7 P2200,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,13.25,50.0,0.0,,270339,42140860,42559340,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,2200.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P2200
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.644000+00:00,19,1,42559343,ESH7 P4600,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,95.25,50.0,0.0,,270339,42140860,42559343,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,4600.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P4600
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.544000+00:00,19,1,42559342,ESH7 P3400,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,37.5,50.0,0.0,,270339,42140860,42559342,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,3400.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P3400
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.744000+00:00,19,1,42559353,ESH7 C3700,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,3315.0,50.0,0.0,,270339,42140860,42559353,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,3700.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C3700
2025-11-13 00:00:00+00:00,2025-11-09 12:01:42.144000+00:00,19,1,42559355,ESH7 P6650,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,436.25,50.0,0.0,,270339,42140860,42559355,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,6650.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P6650
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.894000+00:00,19,1,42559354,ESH7 P6250,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,331.5,50.0,0.0,,270339,42140860,42559354,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,6250.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P6250
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.094000+00:00,19,1,42559349,ESH7 P4750,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,107.0,50.0,0.0,,270339,42140860,42559349,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,4750.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P4750
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.794000+00:00,19,1,42559348,ESH7 P4450,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,84.5,50.0,0.0,,270339,42140860,42559348,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,4450.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P4450
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.694000+00:00,19,1,42559351,ESH7 P5100,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,141.0,50.0,0.0,,270339,42140860,42559351,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,5100.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P5100
2025-11-13 00:00:00+00:00,2025-11-09 12:01:38.444000+00:00,19,1,42559350,ESH7 P4700,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,103.0,50.0,0.0,,270339,42140860,42559350,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,4700.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P4700
2025-11-13 00:00:00+00:00,2025-11-10 09:02:37.543516231+00:00,19,1,2504371,UD:1V: GN 2504371,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 09:02:37+00:00,,,,,,,,287747,0,2504371,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2504371
2025-11-13 00:00:00+00:00,2025-11-10 09:02:36.265656835+00:00,19,1,2504360,UD:1V: 12 2504360,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 09:02:36+00:00,,,,,,,,287747,0,2504360,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2504360
2025-11-13 00:00:00+00:00,2025-11-10 14:58:09.134695935+00:00,19,1,2517085,UD:1V: GN 2517085,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:58:09+00:00,,,,,,,,287747,0,2517085,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2517085
2025-11-13 00:00:00+00:00,2025-11-10 14:58:04.091272431+00:00,19,1,2517079,UD:1V: HO 2517079,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:58:04+00:00,,,,,,,,287747,0,2517079,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,HO,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: HO 2517079
2025-11-13 00:00:00+00:00,2025-11-12 02:14:54.432631617+00:00,19,1,2567894,UD:1V: GN 2567894,A,T,0.0,0.01,2025-11-12 21:00:00+00:00,2025-11-12 02:14:54+00:00,,,,,,,,270339,0,2567894,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,11,255,2,Y,127,127,15,UD:1V: GN 2567894
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.594000+00:00,19,1,42413475,ESU6 P6350,A,P,,0.01,2026-09-18 13:30:00+00:00,2024-09-20 20:25:00+00:00,,0.05,,270.0,50.0,0.0,,270339,42140870,42413475,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESU6,USD,6350.0,F,255,255,255,3,255,5,9,255,255,N,127,127,15,ESU6 P6350
2025-11-13 00:00:00+00:00,2025-11-12 02:10:54.377683183+00:00,19,1,2567834,UD:1V: VT 2567834,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 02:10:54+00:00,,,,,,,,286723,0,2567834,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,6,255,255,Y,127,127,15,UD:1V: VT 2567834
2025-11-13 00:00:00+00:00,2025-11-10 14:56:31.610794289+00:00,19,1,2517002,UD:1V: 12 2517002,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:56:31+00:00,,,,,,,,287747,0,2517002,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,12,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: 12 2517002
2025-11-13 00:00:00+00:00,2025-11-12 02:06:50.646818867+00:00,19,1,2567769,UD:1V: GN 2567769,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 02:06:50+00:00,,,,,,,,287747,0,2567769,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2567769
2025-11-13 00:00:00+00:00,2025-11-12 15:06:26.651962553+00:00,19,1,2582492,UD:1V: SG 2582492,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 15:06:26+00:00,,,,,,,,270339,0,2582492,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,SG,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: SG 2582492
2025-11-13 00:00:00+00:00,2025-11-12 15:06:27.324709447+00:00,19,1,2582494,UD:1V: VT 2582494,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 15:06:27+00:00,,,,,,,,286723,0,2582494,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,3,255,255,Y,127,127,15,UD:1V: VT 2582494
2025-11-13 00:00:00+00:00,2025-11-09 12:01:37.444000+00:00,19,1,42297417,ESZ7 P7400,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,803.75,50.0,0.0,,270339,17740,42297417,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,7400.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P7400
2025-11-13 00:00:00+00:00,2025-11-09 12:01:37.094917349+00:00,19,1,42297416,ESZ7 P7300,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,761.25,50.0,0.0,,270339,17740,42297416,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,7300.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P7300
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.794000+00:00,19,1,223124,ESZ7 P4100,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,101.75,50.0,0.0,,270339,17740,223124,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,4100.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P4100
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.744000+00:00,19,1,42428511,ESZ5 P7900,A,P,,0.01,2025-12-19 14:30:00+00:00,2021-06-04 20:25:00+00:00,,0.05,,1146.25,50.0,0.0,,270339,294973,42428511,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2025,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ5,USD,7900.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ5 P7900
2025-11-13 00:00:00+00:00,2025-11-09 12:01:37.644000+00:00,19,1,223117,ESZ7 P1200,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,6.2,50.0,0.0,,270339,17740,223117,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,1200.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P1200
2025-11-13 00:00:00+00:00,2025-11-09 12:01:40.444000+00:00,19,1,223107,ESZ7 C4500,A,C,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,2727.5,50.0,0.0,,270339,17740,223107,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ7,USD,4500.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 C4500
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.094000+00:00,19,1,223096,ESZ7 P4900,A,P,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,180.5,50.0,0.0,,270339,17740,223096,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ7,USD,4900.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 P4900
2025-11-13 00:00:00+00:00,2025-11-12 01:58:06.777927453+00:00,19,1,2567683,UD:1V: GN 2567683,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 01:58:06+00:00,,,,,,,,287747,0,2567683,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,11,255,255,Y,127,127,15,UD:1V: GN 2567683
2025-11-13 00:00:00+00:00,2025-11-09 12:01:37.644000+00:00,19,1,42624519,ESH6 P7850,A,P,,0.01,2026-03-20 13:30:00+00:00,2024-03-15 20:25:00+00:00,,0.05,,1039.0,50.0,0.0,,270339,42140878,42624519,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH6,USD,7850.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH6 P7850
2025-11-13 00:00:00+00:00,2025-11-09 12:01:41.944000+00:00,19,1,42624525,ESM6 P9800,A,P,,0.01,2026-06-18 13:30:00+00:00,2024-06-21 20:25:00+00:00,,0.05,,2934.0,50.0,0.0,,270339,42140864,42624525,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2026,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESM6,USD,9800.0,F,255,255,255,3,255,5,6,255,255,N,127,127,15,ESM6 P9800
2025-11-13 00:00:00+00:00,2025-11-12 15:04:15.060386759+00:00,19,1,2582349,UD:1V: GN 2582349,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 15:04:15+00:00,,,,,,,,287747,0,2582349,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2582349
2025-11-13 00:00:00+00:00,2025-11-10 14:53:19.509768919+00:00,19,1,2516761,UD:1V:CFO 2516761,A,M,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:53:18+00:00,,,,,,,,8195,0,2516761,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:FO,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CFO 2516761
2025-11-13 00:00:00+00:00,2025-11-12 15:02:49.333481765+00:00,19,1,2582272,UD:1V: SG 2582272,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 15:02:48+00:00,,,,,,,,270339,0,2582272,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,SG,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: SG 2582272
2025-11-13 00:00:00+00:00,2025-11-10 14:53:11.242689621+00:00,19,1,2516751,UD:1V: VT 2516751,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:53:11+00:00,,,,,,,,286723,0,2516751,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,VT,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: VT 2516751
2025-11-13 00:00:00+00:00,2025-11-10 14:52:49.255695969+00:00,19,1,2516716,UD:1V: GN 2516716,A,T,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:52:47+00:00,,,,,,,,270339,0,2516716,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2026,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2516716
2025-11-13 00:00:00+00:00,2025-11-12 15:01:50.173551679+00:00,19,1,2582217,UD:1V: GN 2582217,A,T,0.0,0.01,2025-11-12 22:00:00+00:00,2025-11-12 15:01:49+00:00,,,,,,,,287747,0,2582217,0,3,54,3000,10000,0,0,1,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,GN,1V,XCME,ES,OMXFPS,OOF,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V: GN 2582217
2025-11-13 00:00:00+00:00,2025-11-10 14:51:35.422814915+00:00,19,1,2516637,UD:1V:CFO 2516637,A,M,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:51:35+00:00,,,,,,,,8195,0,2516637,0,3,54,3000,10000,0,0,20,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:FO,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CFO 2516637
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.644000+00:00,19,1,42493731,ESZ5 P7250,A,P,,0.01,2025-12-19 14:30:00+00:00,2021-06-04 20:25:00+00:00,,0.05,,501.25,50.0,0.0,,270339,294973,42493731,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2025,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESZ5,USD,7250.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ5 P7250
2025-11-13 00:00:00+00:00,2025-11-09 12:01:37.844000+00:00,19,1,42559275,ESH7 C6100,A,C,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,1183.5,50.0,0.0,,270339,42140860,42559275,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESH7,USD,6100.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 C6100
2025-11-13 00:00:00+00:00,2025-11-09 12:01:39.394000+00:00,19,1,42559274,ESH7 P7200,A,P,,0.01,2027-03-19 13:30:00+00:00,2025-03-21 20:25:00+00:00,,0.05,,637.0,50.0,0.0,,270339,42140860,42559274,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OPAFPS,OOF,IPNT,ESH7,USD,7200.0,F,255,255,255,3,255,5,3,255,255,N,127,127,15,ESH7 P7200
2025-11-13 00:00:00+00:00,2025-11-09 12:01:43.994000+00:00,19,1,550439,ESZ7 C4100,A,C,,0.01,2027-12-17 14:30:00+00:00,2022-09-16 20:25:00+00:00,,0.05,,3094.5,50.0,0.0,,270339,17740,550439,0,3,54,3000,0,0,0,1,2147483647,2147483647,2147483647,20399,311,2027,65535,1,USD,,,EW,XCME,ES,OCAFPS,OOF,IPNT,ESZ7,USD,4100.0,F,255,255,255,3,255,5,12,255,255,N,127,127,15,ESZ7 C4100
2025-11-13 00:00:00+00:00,2025-11-10 14:49:19.589012993+00:00,19,1,2516476,UD:1V:CVT 2516476,A,M,0.0,0.01,2025-11-10 22:00:00+00:00,2025-11-10 14:49:17+00:00,,,,,,,,24579,0,2516476,0,3,54,3000,10000,0,0,20,2147483647,2147483647,2147483647,65535,323,2025,65535,12,USD,,CV:VT,1V,XCME,ES,OMXFXS,MLEG,IPNT,,,,F,255,255,255,128,255,255,12,255,255,Y,127,127,15,UD:1V:CVT 2516476
